Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,Speed1,Speed2,Average1,Average2,Average3,Relative-Speed
13,3,3,4,Medium,Vertical,R,0.044,1.24E-04,0.001104771,-0.000980771,1,0.005410309,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Medium,Vertical,L,1.059,0.002916913,0.001104771,0.001812142,1,0.005469564,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Medium,Diagonal,R,0.095,2.39E-04,0.001104771,-0.000865771,1,0.007395755,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Medium,Diagonal,L,1.032,0.002104173,0.001104771,0.000999402,1,0.01376323,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Horizontal,R,0.089,1.59E-04,0.001104771,-0.000945771,1,0.008419173,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Horizontal,L,0.078,1.39E-04,0.001104771,-0.000965771,1,0.002738488,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Vertical,R,0.071,1.27E-04,0.001104771,-0.000977771,1,5.13E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Vertical,L,0.07,1.24E-04,0.001104771,-0.000980771,1,0.040795227,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Diagonal,R,0.054,8.55E-05,0.001104771,-0.001019271,1,0.005575842,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Diagonal,L,0.037,5.55E-05,0.001104771,-0.001049271,1,0.011087279,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Short,Horizontal,R,0.05,3.07E-04,0.001104771,-0.000797771,1,0.005149516,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Short,Horizontal,L,0.022,1.37E-04,0.001104771,-0.000967771,1,0.011723172,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,2,4,Short,Vertical,R,0.078,4.78E-04,0.001104771,-0.000626771,1,0.005137133,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Short,Vertical,L,0.044,2.75E-04,0.001104771,-0.000829771,1,0.008797742,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Short,Diagonal,R,0.063,1.90E-04,0.001104771,-0.000914771,1,0.05030232,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Short,Diagonal,L,0.039,1.60E-04,0.001104771,-0.000944771,1,0.014285034,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Medium,Horizontal,R,1.025,0.00302327,0.001104771,0.001918499,1,0.008367981,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Medium,Horizontal,L,0.093,2.59E-04,0.001104771,-0.000845771,1,0.011104972,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Medium,Vertical,R,0.055,1.54E-04,0.001104771,-0.000950771,1,0.008972851,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Medium,Vertical,L,0.045,1.22E-04,0.001104771,-0.000982771,1,0.0054066,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Medium,Diagonal,R,3.091,0.005372282,0.001104771,0.004267511,1,0.012843682,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Medium,Diagonal,L,0.078,1.79E-04,0.001104771,-0.000925771,1,0.010900545,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Horizontal,R,1.005,0.001777514,0.001104771,0.000672743,1,0.005749031,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Horizontal,L,0.091,1.57E-04,0.001104771,-0.000947771,1,0.013661638,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Vertical,R,1.012,0.001812456,0.001104771,0.000707685,1,0.005453605,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Vertical,L,0.085,1.48E-04,0.001104771,-0.000956771,1,0.003281923,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Diagonal,R,1.008,0.001622715,0.001104771,0.000517944,1,0.019106057,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Diagonal,L,1.018,0.00169557,0.001104771,0.000590799,1,0.00756209,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Short,Horizontal,R,0.088,5.01E-04,0.001104771,-0.000603771,1,0.011240999,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Short,Horizontal,L,0.051,2.68E-04,0.001104771,-0.000836771,1,0.00253064,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Short,Vertical,R,0.04,2.48E-04,0.001104771,-0.000856771,1,0.014259117,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Short,Vertical,L,1.061,0.006144971,0.001104771,0.0050402,1,0.008007837,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Short,Diagonal,R,0.069,2.15E-04,0.001104771,-0.000889771,1,0.009768423,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Short,Diagonal,L,0.052,2.02E-04,0.001104771,-0.000902771,1,0.009808302,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Medium,Horizontal,R,0.044,1.23E-04,0.001104771,-0.000981771,1,0.012985722,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Medium,Horizontal,L,2.071,0.005802373,0.001104771,0.004697602,1,0.025971908,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Medium,Vertical,R,0.081,2.24E-04,0.001104771,-0.000880771,1,0.021886467,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Medium,Vertical,L,0.077,2.04E-04,0.001104771,-0.000900771,1,0.009779897,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Medium,Diagonal,R,1.03,0.002250626,0.001104771,0.001145855,1,0.007272601,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Medium,Diagonal,L,1.003,0.00249252,0.001104771,0.001387749,1,0.008954616,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Horizontal,R,1.047,0.001875754,0.001104771,0.000770983,1,0.00594369,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Horizontal,L,1.008,0.00177197,0.001104771,0.000667199,1,0.016560015,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Vertical,R,0.081,1.45E-04,0.001104771,-0.000959771,1,0.009164063,0.006195928,2.48E-03,5.74E-04,-1.91E-03
13,3,3,4,Long,Vertical,L,1.002,0.001758068,0.001104771,0.000653297,1,0.019129328,0.006195928,2.48E-03,5.74E-04,-5.62E-03
13,3,1,4,Long,Diagonal,R,0.081,1.33E-04,0.001104771,-0.000971771,1,0.031331174,0.006195928,2.48E-03,5.74E-04,-3.72E-03
13,3,2,4,Long,Diagonal,L,0.077,1.25E-04,0.001104771,-0.000979771,1,0.019429065,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,1,1,Short,Horizontal,R,2.05,0.012893082,0.001884261,0.011008821,1,0.024989492,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Short,Horizontal,L,1.049,0.006597484,0.001884261,0.004713223,1,0.017082254,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Short,Vertical,R,1.016,0.006343932,0.001884261,0.004459671,1,0.020916079,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Short,Vertical,L,1.016,0.006310437,0.001884261,0.004426176,1,0.008025836,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Short,Diagonal,R,1.039,0.004520597,0.001884261,0.002636336,1,0.008330365,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Short,Diagonal,L,1.081,0.005793353,0.001884261,0.003909092,1,0.006326347,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Horizontal,R,1.081,0.002994356,0.001884261,0.001110095,1,0.01841822,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Horizontal,L,2.046,0.005661013,0.001884261,0.003776752,1,0.031121179,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Vertical,R,3,0.008271779,0.001884261,0.006387518,1,0.006387537,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Vertical,L,2.043,0.005667113,0.001884261,0.003782852,1,0.009526883,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Diagonal,R,2.089,0.004817586,0.001884261,0.002933325,1,0.03356717,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Medium,Diagonal,L,2.094,0.005390252,0.001884261,0.003505991,1,0.030705859,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Horizontal,R,2.094,0.00373776,0.001884261,0.001853499,1,0.011310413,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Horizontal,L,2.004,0.003597596,0.001884261,0.001713335,1,0.013824534,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Vertical,R,1.088,0.001910195,0.001884261,0.000025934,1,0.013932259,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Vertical,L,3.051,0.005447346,0.001884261,0.003563085,1,0.012823731,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Diagonal,R,2.059,0.003445799,0.001884261,0.001561538,1,0.015959034,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,1,Long,Diagonal,L,2.05,0.003543845,0.001884261,0.001659584,1,0.026845036,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,1,Short,Horizontal,R,0.058,3.60E-04,0.001884261,-0.001524261,1,0.026730896,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Short,Horizontal,L,1.028,0.006425,0.001884261,0.004540739,1,0.008964286,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Short,Vertical,R,0.078,4.87E-04,0.001884261,-0.001397261,1,0.007100123,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Short,Vertical,L,0.075,4.73E-04,0.001884261,-0.001411261,1,0.006699883,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Short,Diagonal,R,0.057,2.55E-04,0.001884261,-0.001629261,1,0.013876976,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Short,Diagonal,L,0.076,3.73E-04,0.001884261,-0.001511261,1,5.96E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Horizontal,R,1.008,0.002803452,0.001884261,0.000919191,1,1.91E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Horizontal,L,0.059,1.63E-04,0.001884261,-0.001721261,1,1.32E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Vertical,R,0.066,1.83E-04,0.001884261,-0.001701261,1,1.08E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Vertical,L,1.005,0.002773725,0.001884261,0.000889464,1,1.03E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Diagonal,R,1.006,0.002583039,0.001884261,0.000698778,1,1.77E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Medium,Diagonal,L,0.09,2.36E-04,0.001884261,-0.001648261,1,9.82E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Horizontal,R,0.08,1.43E-04,0.001884261,-0.001741261,1,1.39E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Horizontal,L,1.024,0.001815372,0.001884261,-6.89E-05,1,1.58E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Vertical,R,0.079,1.41E-04,0.001884261,-0.001743261,1,8.39E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Vertical,L,1.017,0.001782018,0.001884261,-0.000102243,1,9.29E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Diagonal,R,0.088,1.50E-04,0.001884261,-0.001734261,1,8.65E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,1,Long,Diagonal,L,1.078,0.001831414,0.001884261,-0.000052847,1,1.25E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,1,Short,Horizontal,R,0.017,1.07E-04,0.001884261,-0.001777261,1,1.30E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Short,Horizontal,L,0.055,3.29E-04,0.001884261,-0.001555261,1,1.05E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Short,Vertical,R,0.03,1.87E-04,0.001884261,-0.001697261,1,1.46E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Short,Vertical,L,0.036,2.12E-04,0.001884261,-0.001672261,1,1.68E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Short,Diagonal,R,0.058,2.01E-04,0.001884261,-0.001683261,1,0.005521321,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Short,Diagonal,L,0.057,3.12E-04,0.001884261,-0.001572261,1,0.027512864,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Horizontal,R,0.065,1.81E-04,0.001884261,-0.001703261,1,0.031511791,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Horizontal,L,0.069,1.92E-04,0.001884261,-0.001692261,1,0.018430034,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Vertical,R,0.036,9.86E-05,0.001884261,-0.001785661,1,1.47E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Vertical,L,0.04,1.10E-04,0.001884261,-0.001774261,1,1.30E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Diagonal,R,0.048,1.20E-04,0.001884261,-0.001764261,1,1.22E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Medium,Diagonal,L,0.048,1.24E-04,0.001884261,-0.001760261,1,1.35E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Horizontal,R,0.064,1.12E-04,0.001884261,-0.001772261,1,0.00179915,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Horizontal,L,0.049,8.63E-05,0.001884261,-0.001797961,1,0.005608139,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Vertical,R,0.051,9.06E-05,0.001884261,-0.001793661,1,0.005651934,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Vertical,L,0.054,9.57E-05,0.001884261,-0.001788561,1,2.43E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Diagonal,R,0.048,8.33E-05,0.001884261,-0.001800961,1,1.75E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,1,Long,Diagonal,L,0.046,7.84E-05,0.001884261,-0.001805861,1,1.08E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Short,Horizontal,R,0.014,8.75E-05,0.001884261,-0.001796761,1,2.33E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Short,Horizontal,L,0.02,1.21E-04,0.001884261,-0.001763261,1,1.76E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,2,2,Short,Vertical,R,5.011,0.030917376,0.001884261,0.029033115,1,1.36E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Short,Vertical,L,1.029,0.006501599,0.001884261,0.004617338,1,8.08E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,1,2,Short,Diagonal,R,7.04,0.030062146,0.001884261,0.028177885,1,1.22E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Short,Diagonal,L,3.075,0.017275281,0.001884261,0.01539102,1,1.07E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Short,Horizontal,R,1.028,0.006286786,0.001884261,0.004402525,1,0.012127776,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Short,Horizontal,L,0.06,3.70E-04,0.001884261,-0.001514261,1,0.011370006,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Short,Vertical,R,0.023,1.38E-04,0.001884261,-0.001746261,1,0.005681676,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Short,Vertical,L,0.037,2.34E-04,0.001884261,-0.001650261,1,9.14E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Short,Diagonal,R,0.036,1.44E-04,0.001884261,-0.001740261,1,1.33E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,1,2,Short,Diagonal,L,0.027,1.46E-04,0.001884261,-0.001738261,1,9.71E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Medium,Horizontal,R,0.031,8.68E-05,0.001884261,-0.001797461,1,9.32E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Medium,Horizontal,L,0.048,1.35E-04,0.001884261,-0.001749261,1,1.59E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,2,2,Medium,Vertical,R,0.046,1.27E-04,0.001884261,-0.001757261,1,2.35E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Medium,Vertical,L,0.043,1.18E-04,0.001884261,-0.001766261,1,1.44E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Medium,Diagonal,R,0.041,9.97E-05,0.001884261,-0.001784561,1,1.06E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,3,2,Medium,Diagonal,L,0.05,1.30E-04,0.001884261,-0.001754261,1,9.95E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Long,Horizontal,R,0.047,8.36E-05,0.001884261,-0.001800661,1,0.006518228,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Long,Horizontal,L,0.067,1.19E-04,0.001884261,-0.001765261,1,1.42E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Long,Vertical,R,0.051,9.02E-05,0.001884261,-0.001794061,1,0.005577635,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Long,Vertical,L,0.054,9.57E-05,0.001884261,-0.001788561,1,0.002610397,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Long,Diagonal,R,0.047,7.90E-05,0.001884261,-0.001805261,1,0.001892555,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Long,Diagonal,L,0.045,7.90E-05,0.001884261,-0.001805261,1,1.36E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Medium,Horizontal,R,0.024,6.62E-05,0.001884261,-0.001818061,1,0.012402061,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Medium,Horizontal,L,0.044,1.22E-04,0.001884261,-0.001762261,1,5.87E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Medium,Vertical,R,0.045,1.26E-04,0.001884261,-0.001758261,1,0.006184965,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Medium,Vertical,L,0.044,1.21E-04,0.001884261,-0.001763261,1,0.006162101,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Medium,Diagonal,R,0.041,1.04E-04,0.001884261,-0.001780261,1,0.004478258,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Medium,Diagonal,L,0.04,9.92E-05,0.001884261,-0.001785061,1,0.004973807,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Short,Horizontal,R,0.022,1.34E-04,0.001884261,-0.001750261,1,0.002802024,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Short,Horizontal,L,0.025,1.57E-04,0.001884261,-0.001727261,1,0.003061405,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Short,Vertical,R,0.029,1.76E-04,0.001884261,-0.001708261,1,0.002921282,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Short,Vertical,L,0.024,1.41E-04,0.001884261,-0.001743261,1,0.002760822,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Short,Diagonal,R,0.074,2.59E-04,0.001884261,-0.001625261,1,0.002514132,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Short,Diagonal,L,0.035,1.87E-04,0.001884261,-0.001697261,1,0.002512767,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Medium,Horizontal,R,0.039,1.09E-04,0.001884261,-0.001775261,1,0.003633388,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Medium,Horizontal,L,0.075,2.09E-04,0.001884261,-0.001675261,1,0.003707384,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Medium,Vertical,R,0.031,8.54E-05,0.001884261,-0.001798861,1,0.003679305,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Medium,Vertical,L,2.071,0.005700218,0.001884261,0.003815957,1,0.003639986,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Medium,Diagonal,R,2.044,0.005197234,0.001884261,0.003312973,1,0.003356728,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Medium,Diagonal,L,0.04,1.04E-04,0.001884261,-0.001780261,1,0.003594633,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Long,Horizontal,R,0.053,9.51E-05,0.001884261,-0.001789161,1,0.0065342,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Long,Horizontal,L,0.069,1.23E-04,0.001884261,-0.001761261,1,5.46E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Long,Vertical,R,0.059,1.06E-04,0.001884261,-0.001778261,1,0.002921269,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Long,Vertical,L,0.075,1.34E-04,0.001884261,-0.001750261,1,1.23E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,3,2,Long,Diagonal,R,0.052,8.93E-05,0.001884261,-0.001794961,1,8.04E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,2,Long,Diagonal,L,0.081,1.42E-04,0.001884261,-0.001742261,1,1.61E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,2,Long,Horizontal,R,0.067,1.19E-04,0.001884261,-0.001765261,1,1.36E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,2,Long,Horizontal,L,0.084,1.50E-04,0.001884261,-0.001734261,1,2.96E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,2,2,Long,Vertical,R,0.088,1.57E-04,0.001884261,-0.001727261,1,1.19E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,2,Long,Vertical,L,1.033,0.001830996,0.001884261,-5.33E-05,1,9.91E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,1,2,Long,Diagonal,R,3.004,0.004963764,0.001884261,0.003079503,1,0.001933355,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,2,Long,Diagonal,L,0.061,1.06E-04,0.001884261,-0.001778261,1,0.003242893,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,1,3,Short,Horizontal,R,0.046,2.91E-04,0.001884261,-0.001593261,1,1.33E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Short,Horizontal,L,0.046,2.71E-04,0.001884261,-0.001613261,1,1.05E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Short,Vertical,R,0.059,3.64E-04,0.001884261,-0.001520261,1,8.64E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Short,Vertical,L,0.054,3.06E-04,0.001884261,-0.001578261,1,9.00E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Short,Diagonal,R,0.037,1.66E-04,0.001884261,-0.001718261,1,9.24E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Short,Diagonal,L,0.02,1.22E-04,0.001884261,-0.001762261,1,9.66E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Medium,Horizontal,R,8.038,0.022361881,0.001884261,0.02047762,1,3.52E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Medium,Horizontal,L,1.029,0.002874021,0.001884261,0.00098976,1,0.004279064,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Medium,Vertical,R,0.03,8.05E-05,0.001884261,-0.001803761,1,5.09E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Medium,Vertical,L,10.025,0.027737856,0.001884261,0.025853595,1,2.23E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Medium,Diagonal,R,0.099,2.32E-04,0.001884261,-0.001652261,1,2.54E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Medium,Diagonal,L,0.087,2.23E-04,0.001884261,-0.001661261,1,0.002630503,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Long,Horizontal,R,0.075,1.35E-04,0.001884261,-0.001749261,1,0.001892472,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Long,Horizontal,L,0.061,1.08E-04,0.001884261,-0.001776261,1,1.07E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Long,Vertical,R,0.076,1.36E-04,0.001884261,-0.001748261,1,1.14E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Long,Vertical,L,0.056,1.01E-04,0.001884261,-0.001783261,1,8.32E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Long,Diagonal,R,1.096,0.001808763,0.001884261,-0.000075498,1,1.88E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Long,Diagonal,L,0.063,1.11E-04,0.001884261,-0.001773261,1,7.43E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
14,3,1,3,Short,Horizontal,R,0.026,1.56E-04,0.001884261,-0.001728261,1,9.18E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
14,3,2,3,Short,Horizontal,L,0.027,1.62E-04,0.001884261,-0.001722261,1,1.44E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,2,3,Short,Vertical,R,0.03,1.81E-04,0.001884261,-0.001703261,1,1.14E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
14,3,3,3,Short,Vertical,L,0.053,3.18E-04,0.001884261,-0.001566261,1,1.67E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
