Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2
4,2,2,1,Long,Horizontal,R,0.028,5.02E-05
4,2,2,1,Long,Horizontal,L,0.058,1.01E-04
4,2,2,1,Long,Vertical,R,0.038,6.72E-05
4,2,2,1,Long,Vertical,L,0.026,4.66E-05
4,2,2,1,Long,Diagonal,R,0.079,1.41E-04
4,2,2,1,Long,Diagonal,L,0.075,1.34E-04
4,2,1,2,Short,Horizontal,R,0.089,5.53E-04
4,2,1,2,Long,Diagonal,L,1.026,0.001823508
4,2,2,2,Short,Horizontal,L,0.007,4.10E-05
4,2,2,2,Long,Diagonal,R,0.028,5.02E-05
4,2,1,2,Short,Vertical,R,0.052,3.22E-04
4,2,1,2,Long,Vertical,L,1.031,0.001839383
4,2,1,2,Short,Vertical,L,0.043,2.69E-04
4,2,1,2,Long,Vertical,R,1.002,0.001786096
4,2,2,2,Short,Diagonal,R,1.012,0.007256392
4,2,2,2,Long,Horizontal,L,0.022,3.94E-05
4,2,1,2,Short,Diagonal,L,0.072,4.28E-04
4,2,1,2,Long,Horizontal,R,1.034,0.001827728
4,2,2,2,Medium,Horizontal,R,1.076,0.00341448
4,2,2,2,Medium,Diagonal,L,0.032,8.82E-05
4,2,1,2,Medium,Horizontal,L,0.05,1.41E-04
4,2,1,2,Medium,Diagonal,R,1.053,0.003038483
4,2,2,2,Medium,Vertical,R,0.026,6.83E-05
4,2,2,2,Medium,Vertical,L,0.01,2.64E-05
4,2,1,2,Medium,Vertical,L,0.062,1.63E-04
4,2,1,2,Medium,Vertical,R,0.046,1.28E-04
4,2,2,2,Medium,Diagonal,R,0.021,5.46E-05
4,2,2,2,Medium,Horizontal,L,0.099,2.75E-04
4,2,1,2,Medium,Diagonal,L,0.057,1.49E-04
4,2,1,2,Medium,Horizontal,R,0.065,1.80E-04
4,2,2,2,Long,Horizontal,R,0.041,7.29E-05
4,2,2,2,Short,Diagonal,L,0.052,2.56E-04
4,2,1,2,Long,Horizontal,L,0.075,1.33E-04
4,2,1,2,Short,Diagonal,R,0.042,2.59E-04
4,2,2,2,Long,Vertical,R,0.044,7.98E-05
4,2,2,2,Short,Vertical,L,0.022,1.42E-04
4,2,1,2,Long,Vertical,L,1.026,0.001819146
4,2,1,2,Short,Vertical,R,0.049,3.05E-04
4,2,2,2,Long,Diagonal,R,0.045,8.09E-05
4,2,2,2,Short,Horizontal,L,0.029,1.82E-04
4,2,1,2,Long,Diagonal,L,1,0.001780801
4,2,1,2,Short,Horizontal,R,0.048,2.95E-04
4,2,1,3,Short,Horizontal,R,0.033,2.03E-04
4,2,2,3,Short,Horizontal,L,1.037,0.00734999
4,2,1,3,Short,Vertical,R,0.037,2.30E-04
4,2,2,3,Short,Vertical,L,0.028,1.74E-04
4,2,1,3,Short,Diagonal,R,0.05,2.99E-04
4,2,2,3,Short,Diagonal,L,0.036,1.77E-04
4,2,1,3,Medium,Horizontal,R,0.064,1.77E-04
4,2,2,3,Medium,Horizontal,L,0.051,1.43E-04
4,2,1,3,Medium,Vertical,R,0.076,1.92E-04
4,2,2,3,Medium,Vertical,L,0.019,5.07E-05
4,2,1,3,Medium,Diagonal,R,0.075,2.06E-04
4,2,2,3,Medium,Diagonal,L,0.054,1.44E-04
4,2,1,3,Long,Horizontal,R,1.026,0.00182458
4,2,2,3,Long,Horizontal,L,0.043,7.73E-05
4,2,1,3,Long,Vertical,R,1.013,0.001795622
4,2,2,3,Long,Vertical,L,0.053,9.28E-05
4,2,1,3,Long,Diagonal,R,1.011,0.001805927
4,2,2,3,Long,Diagonal,L,0.072,1.28E-04
4,2,1,3,Short,Horizontal,R,0.032,1.92E-04
4,2,2,3,Short,Horizontal,L,0.045,2.87E-04
4,2,1,3,Short,Vertical,R,0.026,1.60E-04
4,2,2,3,Short,Vertical,L,0.026,1.57E-04
4,2,1,3,Short,Diagonal,R,0.068,3.58E-04
4,2,2,3,Short,Diagonal,L,0.025,1.10E-04
4,2,1,3,Medium,Horizontal,R,0.054,1.49E-04
4,2,2,3,Medium,Horizontal,L,0.028,7.81E-05
4,2,1,3,Medium,Vertical,R,0.067,1.86E-04
4,2,2,3,Medium,Vertical,L,0.024,6.64E-05
4,2,1,3,Medium,Diagonal,R,0.085,2.26E-04
4,2,2,3,Medium,Diagonal,L,0.042,1.07E-04
4,2,1,3,Long,Horizontal,R,0.046,8.18E-05
4,2,2,3,Long,Horizontal,L,0.023,4.08E-05
4,2,1,3,Long,Vertical,R,1.018,0.001823202
4,2,2,3,Long,Vertical,L,0.039,6.93E-05
4,2,1,3,Long,Diagonal,R,0.094,1.60E-04
4,2,2,3,Long,Diagonal,L,0.026,4.45E-05
4,2,1,4,Short,Horizontal,R,0.024,1.43E-04
4,2,1,4,Long,Diagonal,L,0.056,9.83E-05
4,2,2,4,Short,Horizontal,L,1.027,0.007304291
4,2,2,4,Long,Diagonal,R,0.043,7.40E-05
4,2,1,4,Short,Vertical,R,0.017,1.03E-04
4,2,1,4,Long,Vertical,L,0.067,1.20E-04
4,2,1,4,Short,Vertical,L,2.059,0.016377933
4,2,1,4,Long,Vertical,R,1.058,0.001947085
4,2,2,4,Short,Diagonal,R,0.036,1.35E-04
4,2,2,4,Long,Horizontal,L,0.033,5.87E-05
4,2,1,4,Short,Diagonal,L,0.03,1.21E-04
4,2,1,4,Long,Horizontal,R,1.05,0.001922145
4,2,2,4,Medium,Horizontal,R,0.037,1.03E-04
4,2,2,4,Medium,Diagonal,L,0.067,1.74E-04
4,2,1,4,Medium,Horizontal,L,0.06,1.65E-04
4,2,1,4,Medium,Diagonal,R,0.066,1.60E-04
4,2,2,4,Medium,Vertical,R,1.001,0.002867171
4,2,2,4,Medium,Vertical,L,0.015,4.11E-05
4,2,1,4,Medium,Vertical,L,0.068,1.88E-04
4,2,1,4,Medium,Vertical,R,0.054,1.50E-04
4,2,2,4,Medium,Diagonal,R,0.03,7.83E-05
4,2,2,4,Medium,Horizontal,L,0.034,9.39E-05
4,2,1,4,Medium,Diagonal,L,0.035,8.75E-05
4,2,1,4,Medium,Horizontal,R,1.065,0.003028246
4,2,2,4,Long,Horizontal,R,0.025,4.50E-05
4,2,2,4,Short,Diagonal,L,0.03,1.44E-04
4,2,1,4,Long,Horizontal,L,0.056,9.88E-05
4,2,1,4,Short,Diagonal,R,0.042,2.17E-04
4,2,2,4,Long,Vertical,R,0.036,6.27E-05
4,2,2,4,Short,Vertical,L,0.019,1.12E-04
4,2,1,4,Long,Vertical,L,0.048,8.58E-05
4,2,1,4,Short,Vertical,R,0.022,1.26E-04
4,2,2,4,Long,Diagonal,R,0.033,5.76E-05
4,2,2,4,Short,Horizontal,L,0.033,2.16E-04
4,2,1,4,Long,Diagonal,L,0.06,1.06E-04
4,2,1,4,Short,Horizontal,R,0.073,4.51E-04
5,2,1,1,Short,Horizontal,R,0.045,2.78E-04
5,2,1,1,Short,Horizontal,L,0.032,2.01E-04
5,2,1,1,Short,Vertical,R,0.041,2.47E-04
5,2,1,1,Short,Vertical,L,0.04,2.48E-04
5,2,1,1,Short,Diagonal,R,0.074,2.99E-04
5,2,1,1,Short,Diagonal,L,0.051,2.16E-04
5,2,1,1,Medium,Horizontal,R,0.055,1.53E-04
5,2,1,1,Medium,Horizontal,L,0.057,1.58E-04
5,2,1,1,Medium,Vertical,R,0.074,2.05E-04
5,2,1,1,Medium,Vertical,L,0.064,1.76E-04
5,2,1,1,Medium,Diagonal,R,0.05,1.16E-04
5,2,1,1,Medium,Diagonal,L,0.049,1.12E-04
5,2,1,1,Long,Horizontal,R,0.05,8.86E-05
5,2,1,1,Long,Horizontal,L,0.042,7.54E-05
5,2,1,1,Long,Vertical,R,0.095,1.70E-04
5,2,1,1,Long,Vertical,L,0.082,1.46E-04
5,2,1,1,Long,Diagonal,R,1.006,0.001653309
5,2,1,1,Long,Diagonal,L,0.093,1.56E-04
5,2,2,1,Short,Horizontal,R,0.045,2.81E-04
5,2,2,1,Short,Horizontal,L,0.037,2.28E-04
5,2,2,1,Short,Vertical,R,0.031,1.93E-04
5,2,2,1,Short,Vertical,L,0.018,1.06E-04
5,2,2,1,Short,Diagonal,R,0.008,2.85E-05
5,2,2,1,Short,Diagonal,L,0.009,3.80E-05
5,2,2,1,Medium,Horizontal,R,0.022,5.36E-05
5,2,2,1,Medium,Horizontal,L,0.018,4.57E-05
5,2,2,1,Medium,Vertical,R,0.031,7.08E-05
5,2,2,1,Medium,Vertical,L,0.036,9.48E-05
5,2,2,1,Medium,Diagonal,R,0.057,9.61E-05
5,2,2,1,Medium,Diagonal,L,0.017,3.68E-05
5,2,2,1,Long,Horizontal,R,0.036,6.39E-05
5,2,2,1,Long,Horizontal,L,0.018,3.16E-05
5,2,2,1,Long,Vertical,R,0.02,3.41E-05
5,2,2,1,Long,Vertical,L,0.034,5.95E-05
5,2,2,1,Long,Diagonal,R,0.026,4.18E-05
5,2,2,1,Long,Diagonal,L,0.032,5.26E-05
5,2,1,2,Short,Horizontal,R,0.041,2.58E-04
5,2,1,2,Long,Diagonal,L,0.057,9.70E-05
5,2,2,2,Short,Horizontal,L,0.019,1.16E-04
5,2,2,2,Long,Diagonal,R,0.015,2.44E-05
5,2,1,2,Short,Vertical,R,0.088,5.49E-04
5,2,1,2,Long,Vertical,L,2.039,0.003630874
5,2,1,2,Short,Vertical,L,0.052,3.29E-04
5,2,1,2,Long,Vertical,R,0.083,1.48E-04
5,2,2,2,Short,Diagonal,R,0.012,5.51E-05
5,2,2,2,Long,Horizontal,L,0.044,7.91E-05
5,2,1,2,Short,Diagonal,L,0.081,3.44E-04
5,2,1,2,Long,Horizontal,R,1.059,0.001887626
5,2,2,2,Medium,Horizontal,R,0.013,3.39E-05
5,2,2,2,Medium,Diagonal,L,0.022,4.32E-05
5,2,1,2,Medium,Horizontal,L,0.022,6.04E-05
5,2,1,2,Medium,Diagonal,R,1.018,0.002310559
5,2,2,2,Medium,Vertical,R,0.043,1.20E-04
5,2,2,2,Medium,Vertical,L,0.016,4.40E-05
5,2,1,2,Medium,Vertical,L,0.085,2.32E-04
5,2,1,2,Medium,Vertical,R,0.064,1.77E-04
5,2,2,2,Medium,Diagonal,R,0.01,2.23E-05
5,2,2,2,Medium,Horizontal,L,0.032,7.48E-05
5,2,1,2,Medium,Diagonal,L,0.038,8.50E-05
5,2,1,2,Medium,Horizontal,R,1.013,0.002828506
5,2,2,2,Long,Horizontal,R,0.049,8.48E-05
5,2,2,2,Short,Diagonal,L,0.016,5.04E-05
5,2,1,2,Long,Horizontal,L,1.009,0.001800397
5,2,1,2,Short,Diagonal,R,0.07,3.15E-04
5,2,2,2,Long,Vertical,R,1.041,0.00183858
5,2,2,2,Short,Vertical,L,0.008,3.76E-05
5,2,1,2,Long,Vertical,L,1.05,0.00185519
5,2,1,2,Short,Vertical,R,0.077,4.50E-04
5,2,2,2,Long,Diagonal,R,0.032,5.16E-05
5,2,2,2,Short,Horizontal,L,0.009,4.80E-05
5,2,1,2,Long,Diagonal,L,1.017,0.001606964
5,2,1,2,Short,Horizontal,R,0.02,1.14E-04
5,2,1,3,Short,Horizontal,R,0.014,8.69E-05
5,2,2,3,Short,Horizontal,L,0.012,6.31E-05
5,2,1,3,Short,Vertical,R,0.008,4.62E-05
5,2,2,3,Short,Vertical,L,0.01,5.14E-05
5,2,1,3,Short,Diagonal,R,0.055,1.81E-04
5,2,2,3,Short,Diagonal,L,0.012,4.04E-05
5,2,1,3,Medium,Horizontal,R,0.033,9.03E-05
5,2,2,3,Medium,Horizontal,L,0.04,9.64E-05
5,2,1,3,Medium,Vertical,R,0.07,1.94E-04
5,2,2,3,Medium,Vertical,L,0.037,9.47E-05
5,2,1,3,Medium,Diagonal,R,0.038,9.24E-05
5,2,2,3,Medium,Diagonal,L,0.014,2.97E-05
5,2,1,3,Long,Horizontal,R,1.005,0.0017291
5,2,2,3,Long,Horizontal,L,0.026,4.34E-05
5,2,1,3,Long,Vertical,R,1.01,0.001809278
5,2,2,3,Long,Vertical,L,0.037,6.29E-05
5,2,1,3,Long,Diagonal,R,0.082,1.17E-04
5,2,2,3,Long,Diagonal,L,0.075,1.05E-04
5,2,1,3,Short,Horizontal,R,3.051,0.019068378
5,2,2,3,Short,Horizontal,L,0.012,6.76E-05
5,2,1,3,Short,Vertical,R,0.05,3.07E-04
5,2,2,3,Short,Vertical,L,0.012,5.11E-05
5,2,1,3,Short,Diagonal,R,1.017,0.002949164
5,2,2,3,Short,Diagonal,L,0.008,3.31E-05
5,2,1,3,Medium,Horizontal,R,1.024,0.00281708
5,2,2,3,Medium,Horizontal,L,0.028,7.03E-05
5,2,1,3,Medium,Vertical,R,1.039,0.002853782
5,2,2,3,Medium,Vertical,L,0.095,2.43E-04
5,2,1,3,Medium,Diagonal,R,1.04,0.001912224
5,2,2,3,Medium,Diagonal,L,2.035,0.004219404
5,2,1,3,Long,Horizontal,R,1.098,0.001945741
5,2,2,3,Long,Horizontal,L,0.015,2.70E-05
5,2,1,3,Long,Vertical,R,1.02,0.001830814
5,2,2,3,Long,Vertical,L,0.037,6.43E-05
5,2,1,3,Long,Diagonal,R,1.028,0.001542902
5,2,2,3,Long,Diagonal,L,0.016,2.72E-05
5,2,1,4,Short,Horizontal,R,0.021,1.31E-04
5,2,1,4,Long,Diagonal,L,2.002,0.003192987
5,2,2,4,Short,Horizontal,L,0.015,6.92E-05
5,2,2,4,Long,Diagonal,R,0.059,8.53E-05
5,2,1,4,Short,Vertical,R,0.007,4.29E-05
5,2,1,4,Long,Vertical,L,1.037,0.00184669
5,2,1,4,Short,Vertical,L,0.042,2.04E-04
5,2,1,4,Long,Vertical,R,1.007,0.001791336
5,2,2,4,Short,Diagonal,R,0.088,2.24E-04
5,2,2,4,Long,Horizontal,L,0.04,7.09E-05
5,2,1,4,Short,Diagonal,L,1.013,0.002903962
5,2,1,4,Long,Horizontal,R,2.005,0.003539222
5,2,2,4,Medium,Horizontal,R,0.016,4.15E-05
5,2,2,4,Medium,Diagonal,L,0.026,4.99E-05
5,2,1,4,Medium,Horizontal,L,2.018,0.005604302
5,2,1,4,Medium,Diagonal,R,2.01,0.004731088
5,2,2,4,Medium,Vertical,R,1.091,0.002890363
5,2,2,4,Medium,Vertical,L,0.024,6.60E-05
5,2,1,4,Medium,Vertical,L,1.042,0.002894444
5,2,1,4,Medium,Vertical,R,1.031,0.002887853
5,2,2,4,Medium,Diagonal,R,0.011,2.54E-05
5,2,2,4,Medium,Horizontal,L,0.027,7.14E-05
5,2,1,4,Medium,Diagonal,L,1.015,0.00207237
5,2,1,4,Medium,Horizontal,R,0.093,2.47E-04
5,2,2,4,Long,Horizontal,R,1.054,0.001884304
5,2,2,4,Short,Diagonal,L,0.029,8.33E-05
5,2,1,4,Long,Horizontal,L,5.033,0.008950969
5,2,1,4,Short,Diagonal,R,1.093,0.004815165
5,2,2,4,Long,Vertical,R,0.083,1.41E-04
5,2,2,4,Short,Vertical,L,0.022,1.04E-04
5,2,1,4,Long,Vertical,L,2.05,0.003656467
5,2,1,4,Short,Vertical,R,1.009,0.005654458
5,2,2,4,Long,Diagonal,R,0.035,5.03E-05
5,2,2,4,Short,Horizontal,L,0.015,8.87E-05
5,2,1,4,Long,Diagonal,L,2.064,0.003239203
5,2,1,4,Short,Horizontal,R,0.011,4.68E-05
6,2,1,1,Short,Horizontal,R,3.095,0.01930608
6,2,1,1,Short,Horizontal,L,7.075,0.044187691
6,2,1,1,Short,Vertical,R,12.099,0.075195498
6,2,1,1,Short,Vertical,L,7.068,0.044119885
6,2,1,1,Short,Diagonal,R,7.015,0.031682458
6,2,1,1,Short,Diagonal,L,14.03,0.072258176
6,2,1,1,Medium,Horizontal,R,12.015,0.033139437
6,2,1,1,Medium,Horizontal,L,6.048,0.016796825
6,2,1,1,Medium,Vertical,R,7.039,0.019549083
6,2,1,1,Medium,Vertical,L,11.017,0.030560245
6,2,1,1,Medium,Diagonal,R,6.058,0.014482673
6,2,1,1,Medium,Diagonal,L,12.088,0.031265217
6,2,1,1,Long,Horizontal,R,14.062,0.025072328
6,2,1,1,Long,Horizontal,L,14.012,0.025020431
6,2,1,1,Long,Vertical,R,14.048,0.024857838
6,2,1,1,Long,Vertical,L,9.001,0.016064918
6,2,1,1,Long,Diagonal,R,11.083,0.018841665
6,2,1,1,Long,Diagonal,L,7.092,0.012514166
6,2,2,1,Short,Horizontal,R,4.01,0.025058096
6,2,2,1,Short,Horizontal,L,0.038,2.36E-04
6,2,2,1,Short,Vertical,R,0.038,2.33E-04
6,2,2,1,Short,Vertical,L,0.051,3.21E-04
6,2,2,1,Short,Diagonal,R,0.063,2.72E-04
6,2,2,1,Short,Diagonal,L,0.063,3.32E-04
6,2,2,1,Medium,Horizontal,R,0.094,2.61E-04
6,2,2,1,Medium,Horizontal,L,0.095,2.62E-04
6,2,2,1,Medium,Vertical,R,0.077,2.10E-04
6,2,2,1,Medium,Vertical,L,0.065,1.81E-04
6,2,2,1,Medium,Diagonal,R,0.068,1.68E-04
6,2,2,1,Medium,Diagonal,L,0.069,1.81E-04
6,2,2,1,Long,Horizontal,R,0.056,9.94E-05
6,2,2,1,Long,Horizontal,L,0.069,1.23E-04
6,2,2,1,Long,Vertical,R,0.08,1.43E-04
6,2,2,1,Long,Vertical,L,0.069,1.24E-04
6,2,2,1,Long,Diagonal,R,0.065,1.07E-04
6,2,2,1,Long,Diagonal,L,0.08,1.35E-04
6,2,1,2,Short,Horizontal,R,0.022,1.37E-04
6,2,1,2,Long,Diagonal,L,7.097,0.012083979
6,2,2,2,Short,Horizontal,L,0.054,3.36E-04
6,2,2,2,Long,Diagonal,R,0.068,1.12E-04
6,2,1,2,Short,Vertical,R,0.074,4.53E-04
6,2,1,2,Long,Vertical,L,1.049,0.001876241
6,2,1,2,Short,Vertical,L,0.092,5.72E-04
6,2,1,2,Long,Vertical,R,1.087,0.001933793
6,2,2,2,Short,Diagonal,R,0.027,1.09E-04
6,2,2,2,Long,Horizontal,L,0.07,1.25E-04
6,2,1,2,Short,Diagonal,L,0.033,1.65E-04
6,2,1,2,Long,Horizontal,R,0.054,9.67E-05
6,2,2,2,Medium,Horizontal,R,0.042,1.15E-04
6,2,2,2,Medium,Diagonal,L,0.046,1.22E-04
6,2,1,2,Medium,Horizontal,L,0.067,1.83E-04
6,2,1,2,Medium,Diagonal,R,0.05,1.20E-04
6,2,2,2,Medium,Vertical,R,0.058,1.58E-04
6,2,2,2,Medium,Vertical,L,0.074,2.03E-04
6,2,1,2,Medium,Vertical,L,0.052,1.45E-04
6,2,1,2,Medium,Vertical,R,0.067,1.86E-04
6,2,2,2,Medium,Diagonal,R,0.044,1.12E-04
6,2,2,2,Medium,Horizontal,L,0.076,2.11E-04
6,2,1,2,Medium,Diagonal,L,0.065,1.72E-04
6,2,1,2,Medium,Horizontal,R,0.043,1.20E-04
6,2,2,2,Long,Horizontal,R,0.047,8.27E-05
6,2,2,2,Short,Diagonal,L,0.048,2.40E-04
6,2,1,2,Long,Horizontal,L,0.074,1.33E-04
6,2,1,2,Short,Diagonal,R,0.036,1.41E-04
6,2,2,2,Long,Vertical,R,0.054,9.60E-05
6,2,2,2,Short,Vertical,L,0.054,3.22E-04
6,2,1,2,Long,Vertical,L,0.054,9.66E-05
6,2,1,2,Short,Vertical,R,0.03,1.73E-04
6,2,2,2,Long,Diagonal,R,0.055,8.94E-05
6,2,2,2,Short,Horizontal,L,0.043,2.69E-04
6,2,1,2,Long,Diagonal,L,0.092,1.53E-04
6,2,1,2,Short,Horizontal,R,0.037,2.34E-04
6,2,1,3,Short,Horizontal,R,0.022,1.35E-04
6,2,2,3,Short,Horizontal,L,0.03,1.91E-04
6,2,1,3,Short,Vertical,R,12.057,0.075350363
6,2,2,3,Short,Vertical,L,0.043,2.61E-04
6,2,1,3,Short,Diagonal,R,0.04,1.93E-04
6,2,2,3,Short,Diagonal,L,0.038,1.61E-04
6,2,1,3,Medium,Horizontal,R,0.041,1.14E-04
6,2,2,3,Medium,Horizontal,L,0.067,1.84E-04
6,2,1,3,Medium,Vertical,R,0.045,1.25E-04
6,2,2,3,Medium,Vertical,L,0.063,1.77E-04
6,2,1,3,Medium,Diagonal,R,0.054,1.38E-04
6,2,2,3,Medium,Diagonal,L,0.089,2.30E-04
6,2,1,3,Long,Horizontal,R,0.09,1.57E-04
6,2,2,3,Long,Horizontal,L,0.087,1.55E-04
6,2,1,3,Long,Vertical,R,0.05,8.87E-05
6,2,2,3,Long,Vertical,L,0.068,1.22E-04
6,2,1,3,Long,Diagonal,R,0.055,9.18E-05
6,2,2,3,Long,Diagonal,L,0.066,1.12E-04
6,2,1,3,Short,Horizontal,R,0.025,1.55E-04
6,2,2,3,Short,Horizontal,L,0.033,2.02E-04
6,2,1,3,Short,Vertical,R,0.028,1.76E-04
6,2,2,3,Short,Vertical,L,0.085,5.37E-04
6,2,1,3,Short,Diagonal,R,0.031,1.51E-04
6,2,2,3,Short,Diagonal,L,0.05,2.72E-04
6,2,1,3,Medium,Horizontal,R,0.045,1.26E-04
6,2,2,3,Medium,Horizontal,L,0.083,2.30E-04
6,2,1,3,Medium,Vertical,R,0.09,2.52E-04
6,2,2,3,Medium,Vertical,L,0.043,1.19E-04
6,2,1,3,Medium,Diagonal,R,0.048,1.10E-04
6,2,2,3,Medium,Diagonal,L,0.051,1.31E-04
6,2,1,3,Long,Horizontal,R,0.052,9.11E-05
6,2,2,3,Long,Horizontal,L,0.072,1.29E-04
6,2,1,3,Long,Vertical,R,0.049,8.73E-05
6,2,2,3,Long,Vertical,L,0.098,1.73E-04
6,2,1,3,Long,Diagonal,R,0.074,1.20E-04
6,2,2,3,Long,Diagonal,L,0.069,1.19E-04
6,2,1,4,Short,Horizontal,R,13.023,0.080989808
6,2,1,4,Long,Diagonal,L,12.038,0.020758567
6,2,2,4,Short,Horizontal,L,0.035,2.13E-04
6,2,2,4,Long,Diagonal,R,0.071,1.17E-04
6,2,1,4,Short,Vertical,R,0.038,2.24E-04
6,2,1,4,Long,Vertical,L,0.083,1.48E-04
6,2,1,4,Short,Vertical,L,0.032,1.95E-04
6,2,1,4,Long,Vertical,R,0.097,1.71E-04
6,2,2,4,Short,Diagonal,R,0.037,1.69E-04
6,2,2,4,Long,Horizontal,L,0.09,1.62E-04
6,2,1,4,Short,Diagonal,L,0.057,2.53E-04
6,2,1,4,Long,Horizontal,R,0.084,1.51E-04
6,2,2,4,Medium,Horizontal,R,0.078,2.17E-04
6,2,2,4,Medium,Diagonal,L,0.068,1.65E-04
6,2,1,4,Medium,Horizontal,L,0.078,2.15E-04
6,2,1,4,Medium,Diagonal,R,0.053,1.24E-04
6,2,2,4,Medium,Vertical,R,0.052,1.45E-04
6,2,2,4,Medium,Vertical,L,0.057,1.59E-04
6,2,1,4,Medium,Vertical,L,5.001,0.013882618
6,2,1,4,Medium,Vertical,R,3.021,0.008302177
6,2,2,4,Medium,Diagonal,R,0.058,1.28E-04
6,2,2,4,Medium,Horizontal,L,0.053,1.46E-04
6,2,1,4,Medium,Diagonal,L,0.078,2.03E-04
6,2,1,4,Medium,Horizontal,R,0.066,1.77E-04
6,2,2,4,Long,Horizontal,R,0.083,1.46E-04
6,2,2,4,Short,Diagonal,L,0.056,3.11E-04
6,2,1,4,Long,Horizontal,L,0.063,1.14E-04
6,2,1,4,Short,Diagonal,R,0.051,1.98E-04
6,2,2,4,Long,Vertical,R,0.099,1.76E-04
6,2,2,4,Short,Vertical,L,0.038,2.36E-04
6,2,1,4,Long,Vertical,L,0.049,8.75E-05
6,2,1,4,Short,Vertical,R,0.037,2.29E-04
6,2,2,4,Long,Diagonal,R,0.072,1.22E-04
6,2,2,4,Short,Horizontal,L,0.04,2.33E-04
6,2,1,4,Long,Diagonal,L,0.086,1.47E-04
6,2,1,4,Short,Horizontal,R,0.046,2.86E-04
7,2,1,1,Short,Horizontal,R,0.013,8.07E-05
7,2,1,1,Short,Horizontal,L,0.051,3.19E-04
7,2,1,1,Short,Vertical,R,0.048,3.00E-04
7,2,1,1,Short,Vertical,L,0.025,1.59E-04
7,2,1,1,Short,Diagonal,R,0.066,2.60E-04
7,2,1,1,Short,Diagonal,L,0.041,2.05E-04
7,2,1,1,Medium,Horizontal,R,0.07,1.93E-04
7,2,1,1,Medium,Horizontal,L,0.062,1.71E-04
7,2,1,1,Medium,Vertical,R,0.065,1.78E-04
7,2,1,1,Medium,Vertical,L,0.048,1.33E-04
7,2,1,1,Medium,Diagonal,R,0.05,1.22E-04
7,2,1,1,Medium,Diagonal,L,0.062,1.57E-04
7,2,1,1,Long,Horizontal,R,0.064,1.14E-04
7,2,1,1,Long,Horizontal,L,0.066,1.18E-04
7,2,1,1,Long,Vertical,R,1.002,0.001733354
7,2,1,1,Long,Vertical,L,0.054,9.65E-05
7,2,1,1,Long,Diagonal,R,0.049,8.16E-05
7,2,1,1,Long,Diagonal,L,0.084,1.47E-04
7,2,2,1,Short,Horizontal,R,0.024,1.49E-04
7,2,2,1,Short,Horizontal,L,0.046,2.90E-04
7,2,2,1,Short,Vertical,R,0.009,5.81E-05
7,2,2,1,Short,Vertical,L,0.03,1.95E-04
7,2,2,1,Short,Diagonal,R,0.017,7.51E-05
7,2,2,1,Short,Diagonal,L,0.06,3.54E-04
7,2,2,1,Medium,Horizontal,R,0.049,1.32E-04
7,2,2,1,Medium,Horizontal,L,0.018,4.94E-05
7,2,2,1,Medium,Vertical,R,0.013,3.63E-05
7,2,2,1,Medium,Vertical,L,0.018,5.00E-05
7,2,2,1,Medium,Diagonal,R,0.019,4.60E-05
7,2,2,1,Medium,Diagonal,L,0.012,2.96E-05
7,2,2,1,Long,Horizontal,R,0.079,1.47E-04
7,2,2,1,Long,Horizontal,L,0.027,4.89E-05
7,2,2,1,Long,Vertical,R,0.013,2.23E-05
7,2,2,1,Long,Vertical,L,1.006,0.001766967
7,2,2,1,Long,Diagonal,R,0.024,3.98E-05
7,2,2,1,Long,Diagonal,L,0.064,1.09E-04
7,2,1,2,Short,Horizontal,R,0.025,1.52E-04
7,2,1,2,Long,Diagonal,L,0.07,1.18E-04
7,2,2,2,Short,Horizontal,L,0.01,5.88E-05
7,2,2,2,Long,Diagonal,R,1.064,0.001711857
7,2,1,2,Short,Vertical,R,0.043,2.63E-04
7,2,1,2,Long,Vertical,L,0.068,1.22E-04
7,2,1,2,Short,Vertical,L,0.028,1.76E-04
7,2,1,2,Long,Vertical,R,0.081,1.45E-04
7,2,2,2,Short,Diagonal,R,0.015,6.36E-05
7,2,2,2,Long,Horizontal,L,0.056,9.93E-05
7,2,1,2,Short,Diagonal,L,0.035,1.30E-04
7,2,1,2,Long,Horizontal,R,0.045,8.04E-05
7,2,2,2,Medium,Horizontal,R,0.015,4.23E-05
7,2,2,2,Medium,Diagonal,L,0.058,1.62E-04
7,2,1,2,Medium,Horizontal,L,0.05,1.39E-04
7,2,1,2,Medium,Diagonal,R,0.057,1.40E-04
7,2,2,2,Medium,Vertical,R,0.03,8.37E-05
7,2,2,2,Medium,Vertical,L,0.026,7.34E-05
7,2,1,2,Medium,Vertical,L,0.034,9.42E-05
7,2,1,2,Medium,Vertical,R,0.039,1.10E-04
7,2,2,2,Medium,Diagonal,R,0.018,4.26E-05
7,2,2,2,Medium,Horizontal,L,0.022,6.04E-05
7,2,1,2,Medium,Diagonal,L,0.078,1.72E-04
7,2,1,2,Medium,Horizontal,R,0.053,1.48E-04
7,2,2,2,Long,Horizontal,R,0.03,5.31E-05
7,2,2,2,Short,Diagonal,L,0.019,8.22E-05
7,2,1,2,Long,Horizontal,L,0.081,1.46E-04
7,2,1,2,Short,Diagonal,R,0.039,2.00E-04
7,2,2,2,Long,Vertical,R,0.042,7.44E-05
7,2,2,2,Short,Vertical,L,0.014,8.64E-05
