Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,OverAllAverage,Relative-Speed,Average1,Average2,average11,Speed1,Speed2
10,2,1,1,Medium,Diagonal,R,1.063,0.002404479,0.005232968,-0.002828489,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.45E-04
10,2,1,1,Medium,Diagonal,L,1.034,0.002450815,0.005232968,-0.002782153,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.59E-04
10,2,1,1,Long,Horizontal,R,1.012,0.00180159,0.005232968,-0.003431378,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.28E-04
10,2,1,1,Long,Horizontal,L,2.044,0.00364811,0.005232968,-0.001584858,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.46E-04
10,2,1,1,Long,Vertical,R,3.094,0.005524119,0.005232968,0.000291151,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.46E-04
10,2,1,1,Long,Vertical,L,4.059,0.007212584,0.005232968,0.001979616,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.11E-04
10,2,1,1,Long,Diagonal,R,5.016,0.007583445,0.005232968,0.002350477,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.76E-04
10,2,1,1,Long,Diagonal,L,3.063,0.005030642,0.005232968,-0.000202326,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.36E-04
10,2,2,1,Short,Horizontal,R,1.096,0.006747459,0.005232968,0.001514491,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.22E-04
10,2,2,1,Short,Horizontal,L,0.029,1.89E-04,0.005232968,-0.005043968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.33E-04
10,2,2,1,Short,Vertical,R,0.049,3.30E-04,0.005232968,-0.004902968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.49E-04
10,2,2,1,Short,Vertical,L,0.029,1.90E-04,0.005232968,-0.005042968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.90E-04
10,2,2,1,Short,Diagonal,R,0.075,1.40E-04,0.005232968,-0.005092968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.81E-05
10,2,2,1,Short,Diagonal,L,0.022,1.04E-04,0.005232968,-0.005128968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.95E-04
10,2,2,1,Medium,Horizontal,R,0.006,1.44E-05,0.005232968,-0.005218568,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.51E-05
10,2,2,1,Medium,Horizontal,L,1.009,0.002803795,0.005232968,-0.002429173,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.54E-04
10,2,2,1,Medium,Vertical,R,0.04,9.14E-05,0.005232968,-0.005141568,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.32E-04
10,2,2,1,Medium,Vertical,L,0.028,8.39E-05,0.005232968,-0.005149068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.94E-05
10,2,2,1,Medium,Diagonal,R,0.008,1.78E-05,0.005232968,-0.005215168,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.63E-05
10,2,2,1,Medium,Diagonal,L,0.029,8.99E-05,0.005232968,-0.005143068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.00E-05
10,2,2,1,Long,Horizontal,R,0.062,1.18E-04,0.005232968,-0.005114968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.60E-05
10,2,2,1,Long,Horizontal,L,0.059,1.11E-04,0.005232968,-0.005121968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.96E-05
10,2,2,1,Long,Vertical,R,0.023,4.38E-05,0.005232968,-0.005189168,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.47E-04
10,2,2,1,Long,Vertical,L,3.051,0.005821332,0.005232968,0.000588364,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.89E-05
10,2,2,1,Long,Diagonal,R,0.01,1.39E-05,0.005232968,-0.005219068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.23E-05
10,2,2,1,Long,Diagonal,L,0.039,6.92E-05,0.005232968,-0.005163768,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.001766967
10,2,1,2,Short,Horizontal,R,0.04,2.49E-04,0.005232968,-0.004983968,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.98E-05
10,2,1,2,Long,Diagonal,L,0.025,4.20E-05,0.005232968,-0.005190968,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.09E-04
10,2,2,2,Short,Horizontal,L,0.047,3.29E-04,0.005232968,-0.004903968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.88E-05
10,2,2,2,Long,Diagonal,R,0.034,4.37E-05,0.005232968,-0.005189268,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.001711857
10,2,1,2,Short,Vertical,R,1.031,0.006483123,0.005232968,0.001250155,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.36E-05
10,2,1,2,Long,Vertical,L,3.025,0.005392097,0.005232968,0.000159129,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.93E-05
10,2,1,2,Short,Vertical,L,1.047,0.006404538,0.005232968,0.00117157,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.23E-05
10,2,1,2,Long,Vertical,R,2.081,0.003708599,0.005232968,-0.001524369,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.62E-04
10,2,2,2,Short,Diagonal,R,0.077,5.38E-04,0.005232968,-0.004694968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.37E-05
10,2,2,2,Long,Horizontal,L,0.013,2.38E-05,0.005232968,-0.005209168,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.34E-05
10,2,1,2,Short,Diagonal,L,1.056,0.004110443,0.005232968,-0.001122525,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.26E-05
10,2,1,2,Long,Horizontal,R,5.022,0.008951374,0.005232968,0.003718406,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.04E-05
10,2,2,2,Medium,Horizontal,R,1.046,0.00281197,0.005232968,-0.002420998,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.31E-05
10,2,2,2,Medium,Diagonal,L,0.022,4.37E-05,0.005232968,-0.005189268,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.22E-05
10,2,1,2,Medium,Horizontal,L,0.019,5.16E-05,0.005232968,-0.005181368,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.44E-05
10,2,1,2,Medium,Diagonal,R,4.097,0.009213817,0.005232968,0.003980849,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.64E-05
10,2,2,2,Medium,Vertical,R,1.065,0.003236708,0.005232968,-0.00199626,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.36E-05
10,2,2,2,Medium,Vertical,L,1.044,0.00317425,0.005232968,-0.002058718,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.93E-05
10,2,1,2,Medium,Vertical,L,3.016,0.008353769,0.005232968,0.003120801,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.62E-04
10,2,1,2,Medium,Vertical,R,3.097,0.008592044,0.005232968,0.003359076,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.85E-05
10,2,2,2,Medium,Diagonal,R,1.043,0.00228227,0.005232968,-0.002950698,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.60E-05
10,2,2,2,Medium,Horizontal,L,0.01,2.70E-05,0.005232968,-0.005205968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.56E-05
10,2,1,2,Medium,Diagonal,L,6.044,0.014236949,0.005232968,0.009003981,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.96E-05
10,2,1,2,Medium,Horizontal,R,4.03,0.011070008,0.005232968,0.00583704,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.002735938
10,2,2,2,Long,Horizontal,R,0.077,1.36E-04,0.005232968,-0.005096968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.57E-04
10,2,2,2,Short,Diagonal,L,1.043,0.003262658,0.005232968,-0.00197031,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.61E-04
10,2,1,2,Long,Horizontal,L,5.086,0.009079306,0.005232968,0.003846338,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.35E-05
10,2,1,2,Short,Diagonal,R,2.012,0.008200572,0.005232968,0.002967604,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.04E-04
10,2,2,2,Long,Vertical,R,0.009,1.54E-05,0.005232968,-0.005217568,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.60E-04
10,2,2,2,Short,Vertical,L,0.008,4.70E-05,0.005232968,-0.005185968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.004313514
10,2,1,2,Long,Vertical,L,8.035,0.014268315,0.005232968,0.009035347,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.68E-05
10,2,1,2,Short,Vertical,R,2.007,0.012425399,0.005232968,0.007192431,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.45E-05
10,2,2,2,Long,Diagonal,R,0.025,3.79E-05,0.005232968,-0.005195068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.68E-05
10,2,2,2,Short,Horizontal,L,1.028,0.005291312,0.005232968,5.83E-05,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.25E-05
10,2,1,2,Long,Diagonal,L,8.019,0.013073636,0.005232968,0.007840668,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.09E-05
10,2,1,2,Short,Horizontal,R,2.034,0.012700351,0.005232968,0.007467383,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.47E-05
10,2,1,3,Short,Horizontal,R,1.027,0.006417622,0.005232968,0.001184654,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.67E-04
10,2,2,3,Short,Horizontal,L,1.01,0.005671473,0.005232968,0.000438505,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.001879722
10,2,1,3,Short,Vertical,R,1.034,0.006544173,0.005232968,0.001311205,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.04E-04
10,2,2,3,Short,Vertical,L,0.008,4.33E-05,0.005232968,-0.005189668,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.24E-05
10,2,1,3,Short,Diagonal,R,4.032,0.014086798,0.005232968,0.00885383,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.24E-05
10,2,2,3,Short,Diagonal,L,0.007,2.56E-05,0.005232968,-0.005207368,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.11E-04
10,2,1,3,Medium,Horizontal,R,8.031,0.022277328,0.005232968,0.01704436,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.35E-05
10,2,2,3,Medium,Horizontal,L,0.066,1.69E-04,0.005232968,-0.005063968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.41E-05
10,2,1,3,Medium,Vertical,R,2.031,0.005540893,0.005232968,0.000307925,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.93E-05
10,2,2,3,Medium,Vertical,L,0.029,7.96E-05,0.005232968,-0.005153368,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.12E-05
10,2,1,3,Medium,Diagonal,R,7.063,0.015382543,0.005232968,0.010149575,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.38E-05
10,2,2,3,Medium,Diagonal,L,0.013,2.79E-05,0.005232968,-0.005205068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.40E-05
10,2,1,3,Long,Horizontal,R,8.089,0.014447407,0.005232968,0.009214439,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.15E-05
10,2,2,3,Long,Horizontal,L,0.035,6.22E-05,0.005232968,-0.005170768,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.52E-04
10,2,1,3,Long,Vertical,R,8.016,0.01429379,0.005232968,0.009060822,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.27E-05
10,2,2,3,Long,Vertical,L,0.033,5.80E-05,0.005232968,-0.005174968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.58E-04
10,2,1,3,Long,Diagonal,R,6.033,0.009196807,0.005232968,0.003963839,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.48E-05
10,2,2,3,Long,Diagonal,L,0.082,1.44E-04,0.005232968,-0.005088968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.49E-04
10,2,1,3,Short,Horizontal,R,2.079,0.012861544,0.005232968,0.007628576,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.91E-05
10,2,2,3,Short,Horizontal,L,0.016,9.90E-05,0.005232968,-0.005133968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.68E-04
10,2,1,3,Short,Vertical,R,4.011,0.024875166,0.005232968,0.019642198,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.05E-05
10,2,2,3,Short,Vertical,L,0.007,3.99E-05,0.005232968,-0.005193068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.18E-04
10,2,1,3,Short,Diagonal,R,3.081,0.010177189,0.005232968,0.004944221,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.83E-04
10,2,2,3,Short,Diagonal,L,0.015,3.05E-05,0.005232968,-0.005202468,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.32E-04
10,2,1,3,Medium,Horizontal,R,5.025,0.013850545,0.005232968,0.008617577,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.41E-04
10,2,2,3,Medium,Horizontal,L,0.071,2.12E-04,0.005232968,-0.005020968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.73E-05
10,2,1,3,Medium,Vertical,R,5.072,0.013761438,0.005232968,0.00852847,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.00E-04
10,2,2,3,Medium,Vertical,L,1.097,0.003491082,0.005232968,-0.001741886,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.77E-05
10,2,1,3,Medium,Diagonal,R,4.088,0.009210338,0.005232968,0.00397737,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.12E-05
10,2,2,3,Medium,Diagonal,L,0.009,1.91E-05,0.005232968,-0.005213868,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.09E-04
10,2,1,3,Long,Horizontal,R,7.075,0.012473861,0.005232968,0.007240893,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.72E-05
10,2,2,3,Long,Horizontal,L,0.019,3.19E-05,0.005232968,-0.005201068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.02E-04
10,2,1,3,Long,Vertical,R,8.017,0.014018477,0.005232968,0.008785509,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.96E-05
10,2,2,3,Long,Vertical,L,1.051,0.001854839,0.005232968,-0.003378129,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.71E-05
10,2,1,3,Long,Diagonal,R,7.006,0.010998376,0.005232968,0.005765408,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.40E-05
10,2,2,3,Long,Diagonal,L,0.014,2.37E-05,0.005232968,-0.005209268,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.44E-05
10,2,1,4,Short,Horizontal,R,1.086,0.00671844,0.005232968,0.001485472,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.004317636
10,2,1,4,Long,Diagonal,L,9.099,0.014915111,0.005232968,0.009682143,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.06E-05
10,2,2,4,Short,Horizontal,L,0.009,5.20E-05,0.005232968,-0.005180968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.09E-05
10,2,2,4,Long,Diagonal,R,0.046,6.94E-05,0.005232968,-0.005163568,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.62E-05
10,2,1,4,Short,Vertical,R,3.017,0.018841536,0.005232968,0.013608568,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.006944429
10,2,1,4,Long,Vertical,L,8.037,0.014280561,0.005232968,0.009047593,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.38E-05
10,2,1,4,Short,Vertical,L,1.091,0.006602307,0.005232968,0.001369339,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.00283654
10,2,1,4,Long,Vertical,R,6.056,0.010804368,0.005232968,0.0055714,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.00E-04
10,2,2,4,Short,Diagonal,R,0.085,3.03E-04,0.005232968,-0.004929968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.08E-05
10,2,2,4,Long,Horizontal,L,0.01,1.73E-05,0.005232968,-0.005215668,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.95E-05
10,2,1,4,Short,Diagonal,L,2.096,0.008158607,0.005232968,0.002925639,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.46E-05
10,2,1,4,Long,Horizontal,R,8.082,0.01441283,0.005232968,0.009179862,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.87E-05
10,2,2,4,Medium,Horizontal,R,2.018,0.005716163,0.005232968,0.000483195,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.27E-05
10,2,2,4,Medium,Diagonal,L,0.031,5.92E-05,0.005232968,-0.005173768,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.83E-05
10,2,1,4,Medium,Horizontal,L,6.025,0.016692633,0.005232968,0.011459665,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.41E-05
10,2,1,4,Medium,Diagonal,R,5.01,0.010444552,0.005232968,0.005211584,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.07E-04
10,2,2,4,Medium,Vertical,R,0.016,4.23E-05,0.005232968,-0.005190668,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.006643434
10,2,2,4,Medium,Vertical,L,0.014,3.76E-05,0.005232968,-0.005195368,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.004825304
10,2,1,4,Medium,Vertical,L,5.095,0.013739144,0.005232968,0.008506176,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.92E-05
10,2,1,4,Medium,Vertical,R,6.013,0.016659386,0.005232968,0.011426418,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.89E-05
10,2,2,4,Medium,Diagonal,R,0.036,5.41E-05,0.005232968,-0.005178868,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.002493343
10,2,2,4,Medium,Horizontal,L,0.012,3.14E-05,0.005232968,-0.005201568,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.002140491
10,2,1,4,Medium,Diagonal,L,6.081,0.013838193,0.005232968,0.008605225,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.003122725
10,2,1,4,Medium,Horizontal,R,4.094,0.011318854,0.005232968,0.006085886,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.005584178
10,2,2,4,Long,Horizontal,R,0.023,4.09E-05,0.005232968,-0.005192068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.69E-05
10,2,2,4,Short,Diagonal,L,0.014,5.19E-05,0.005232968,-0.005181068,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.97E-05
10,2,1,4,Long,Horizontal,L,8.056,0.014339583,0.005232968,0.009106615,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.30E-04
10,2,1,4,Short,Diagonal,R,3.059,0.01038382,0.005232968,0.005150852,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.42E-05
10,2,2,4,Long,Vertical,R,0.013,2.21E-05,0.005232968,-0.005210868,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.30E-04
10,2,2,4,Short,Vertical,L,1.013,0.005883175,0.005232968,0.000650207,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.10E-05
10,2,1,4,Long,Vertical,L,8.043,0.014250048,0.005232968,0.00901708,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.81E-05
10,2,1,4,Short,Vertical,R,2.025,0.012719759,0.005232968,0.007486791,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.71E-04
10,2,2,4,Long,Diagonal,R,0.021,3.18E-05,0.005232968,-0.005201168,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.66E-04
10,2,2,4,Short,Horizontal,L,0.005,2.60E-05,0.005232968,-0.005206968,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,3.52E-04
10,2,1,4,Long,Diagonal,L,6.065,0.008980289,0.005232968,0.003747321,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.98E-05
10,2,1,4,Short,Horizontal,R,3.009,0.018450403,0.005232968,0.013217435,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.002719198
11,2,1,1,Short,Horizontal,R,2.004,0.012483861,0.002277277,0.010206584,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.003142722
11,2,1,1,Short,Horizontal,L,1.094,0.006789794,0.002277277,0.004512517,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.32E-05
11,2,1,1,Short,Vertical,R,1.085,0.006762258,0.002277277,0.004484981,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.36E-05
11,2,1,1,Short,Vertical,L,1.059,0.006551407,0.002277277,0.00427413,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.07E-04
11,2,1,1,Short,Diagonal,R,2.017,0.010327442,0.002277277,0.008050165,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.002849425
11,2,1,1,Short,Diagonal,L,1.001,0.004775718,0.002277277,0.002498441,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.008062013
11,2,1,1,Medium,Horizontal,R,2.07,0.005693155,0.002277277,0.003415878,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.96E-05
11,2,1,1,Medium,Horizontal,L,3.005,0.008429015,0.002277277,0.006151738,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.98E-04
11,2,1,1,Medium,Vertical,R,5.015,0.013882436,0.002277277,0.011605159,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.45E-04
11,2,1,1,Medium,Vertical,L,5.021,0.013872654,0.002277277,0.011595377,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.70E-05
11,2,1,1,Medium,Diagonal,R,5.077,0.012777554,0.002277277,0.010500277,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.30E-04
11,2,1,1,Medium,Diagonal,L,5.01,0.01162388,0.002277277,0.009346603,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.15E-05
11,2,1,1,Long,Horizontal,R,4.02,0.007187263,0.002277277,0.004909986,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.96E-05
11,2,1,1,Long,Horizontal,L,3.035,0.005416173,0.002277277,0.003138896,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.18E-05
11,2,1,1,Long,Vertical,R,5.082,0.009107293,0.002277277,0.006830016,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.61E-04
11,2,1,1,Long,Vertical,L,5.007,0.008926509,0.002277277,0.006649232,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.89E-04
11,2,1,1,Long,Diagonal,R,6.008,0.00981934,0.002277277,0.007542063,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.73E-05
11,2,1,1,Long,Diagonal,L,5.058,0.008347376,0.002277277,0.006070099,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.41E-04
11,2,2,1,Short,Horizontal,R,0.025,1.49E-04,0.002277277,-0.002128277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.05E-04
11,2,2,1,Short,Horizontal,L,0.024,1.51E-04,0.002277277,-0.002126277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.82E-05
11,2,2,1,Short,Vertical,R,0.009,5.38E-05,0.002277277,-0.002223477,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.25E-05
11,2,2,1,Short,Vertical,L,0.075,2.92E-04,0.002277277,-0.001985277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.89E-05
11,2,2,1,Short,Diagonal,R,0.012,4.91E-05,0.002277277,-0.002228177,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.29E-05
11,2,2,1,Short,Diagonal,L,0.015,6.90E-05,0.002277277,-0.002208277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.002702863
11,2,2,1,Medium,Horizontal,R,0.012,3.25E-05,0.002277277,-0.002244777,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.002251206
11,2,2,1,Medium,Horizontal,L,0.025,6.77E-05,0.002277277,-0.002209577,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.42E-05
11,2,2,1,Medium,Vertical,R,0.019,5.17E-05,0.002277277,-0.002225577,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.34E-05
11,2,2,1,Medium,Vertical,L,0.073,2.33E-04,0.002277277,-0.002044277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.63E-05
11,2,2,1,Medium,Diagonal,R,0.023,3.93E-05,0.002277277,-0.002237977,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,5.84E-05
11,2,2,1,Medium,Diagonal,L,0.054,1.17E-04,0.002277277,-0.002160277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.66E-05
11,2,2,1,Long,Horizontal,R,0.013,2.31E-05,0.002277277,-0.002254177,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.12E-05
11,2,2,1,Long,Horizontal,L,0.085,1.59E-04,0.002277277,-0.002118277,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.62E-05
11,2,2,1,Long,Vertical,R,0.052,9.21E-05,0.002277277,-0.002185177,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.02E-04
11,2,2,1,Long,Vertical,L,0.025,4.45E-05,0.002277277,-0.002232777,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.68E-05
